"","dateYYYYMMDD","WeeklyAverageDewPointTemperature","WeeklyAverageDryBulbTemperature","WeeklyAverageRelativeHumidity","WeeklyAverageSeaLevelPressure","WeeklyAverageStationPressure","WeeklyAverageWetBulbTemperature","WeeklyAverageWindSpeed","WeeklyMaximumDryBulbTemperature","WeeklyMinimumDryBulbTemperature","WeeklyPeakWindSpeed","WeeklyPrecipitation"
"1249",2014-01-18,16.4285714285714,25.2857142857143,68.5714285714286,29.7714285714286,29.0314285714286,22.4285714285714,12.7142857142857,45,7,44,0.03
"1250",2014-01-25,3,13.8571428571429,61.1428571428571,29.9985714285714,29.2314285714286,11.1428571428571,14.9285714285714,37,-6,51,0.0675
"1251",2014-02-01,3.14285714285714,14.5714285714286,60.5714285714286,30.03,29.2685714285714,12,12.5285714285714,33,-11,45,0.101666666666667
"1252",2014-02-08,2.57142857142857,10.2857142857143,64.7142857142857,30.31,29.5428571428571,9.57142857142857,8.45714285714286,25,-6,32,0.0833333333333333
"1253",2014-02-15,1.14285714285714,11.7142857142857,60,30.1171428571429,29.3471428571429,10.1428571428571,8.45714285714286,32,-8,38,0.008
"1254",2014-02-22,19.5714285714286,31.2857142857143,65.1428571428571,29.83,29.0928571428571,26.7142857142857,13.3571428571429,49,16,51,0.302
"1255",2014-03-01,1.57142857142857,16.2857142857143,52.4285714285714,30.1428571428571,29.3828571428571,12.5714285714286,11.9428571428571,31,1,38,0.0483333333333333
"1256",2014-03-08,8.42857142857143,20.4285714285714,60.1428571428571,30.2757142857143,29.5042857142857,17.2857142857143,8.41428571428571,47,-2,29,0.052
"1257",2014-03-15,23.8571428571429,35.4285714285714,63.2857142857143,29.8828571428571,29.1442857142857,31.2857142857143,12.4428571428571,53,11,40,0.103333333333333
"1258",2014-03-22,22.4285714285714,35.7142857142857,59.4285714285714,29.9657142857143,29.2285714285714,31.1428571428571,11.8285714285714,58,19,38,0.046
"1259",2014-03-29,17.5714285714286,33.1428571428571,57,30.11,29.3614285714286,27.4285714285714,11.4428571428571,55,15,41,0.0442857142857143
"1260",2014-04-05,27,43.1428571428571,57.4285714285714,29.9542857142857,29.2171428571429,36.1428571428571,12.6285714285714,68,25,43,0.1325
"1261",2014-04-12,30.7142857142857,51,45,29.8614285714286,29.1285714285714,43.2857142857143,9.08571428571429,80,31,44,0.00333333333333333
"1262",2014-04-19,30.8571428571429,46,59,30.0785714285714,29.3485714285714,39.4285714285714,11.9,69,26,38,0.121666666666667
"1263",2014-04-26,34.1428571428571,53.7142857142857,50,29.9614285714286,29.2314285714286,44.7142857142857,11.4428571428571,79,33,37,0.05
"1264",2014-05-03,39,50.7142857142857,66.8571428571429,29.7371428571429,29.0114285714286,45,12.9428571428571,67,42,37,0.225
"1265",2014-05-10,41.1428571428571,58.7142857142857,52.2857142857143,29.8871428571429,29.1685714285714,50.1428571428571,11.8285714285714,89,41,49,0.196666666666667
"1266",2014-05-17,44.2857142857143,55.8571428571429,67.2857142857143,30,29.28,49.7142857142857,10.7571428571429,84,37,55,0.377142857142857
"1267",2014-05-24,45.8571428571429,63.7142857142857,52.7142857142857,30.0628571428571,29.3371428571429,54.4285714285714,8.7,86,45,37,0.138333333333333
"1268",2014-05-31,52.1428571428571,68.4285714285714,57.8571428571429,30.0471428571429,29.33,59.1428571428571,7.97142857142857,88,50,31,0.0342857142857143
"1269",2014-06-07,50.8571428571429,70,52.4285714285714,29.91,29.19,59.4285714285714,9.32857142857143,90,49,47,0.0683333333333333
"1270",2014-06-14,48.2857142857143,64.7142857142857,59.2857142857143,29.8985714285714,29.1842857142857,55.7142857142857,9.77142857142857,79,52,31,0.335
"1271",2014-06-21,61.2857142857143,74.4285714285714,66.5714285714286,29.9357142857143,29.2242857142857,66,10.1714285714286,91,59,42,0.376666666666667
"1272",2014-06-28,62.1428571428571,74,71.5714285714286,29.9328571428571,29.2214285714286,65.7142857142857,7.3,88,59,43,0.092
"1273",2014-07-05,56.7142857142857,70.7142857142857,63,29.9771428571429,29.2657142857143,62.2857142857143,9.97142857142857,87,56,42,0.572
"1274",2014-07-12,58.8571428571429,73.7142857142857,60.4285714285714,29.92,29.2042857142857,64.7142857142857,8.8,88,60,37,0.235714285714286
"1275",2014-07-19,52.4285714285714,68.4285714285714,58.2857142857143,29.9842857142857,29.2685714285714,59.4285714285714,7.52857142857143,85,54,26,0.0371428571428571
"1276",2014-07-26,57,71.4285714285714,59.2857142857143,30.0128571428571,29.2942857142857,63,9.01428571428571,90,55,32,0.00166666666666667
"1277",2014-08-02,54,71.4285714285714,56.7142857142857,29.9985714285714,29.2885714285714,61.1428571428571,8.88571428571429,87,58,40,0.0257142857142857
"1278",2014-08-09,57.8571428571429,73.2857142857143,60,30.0442857142857,29.3414285714286,63.7142857142857,7.97142857142857,87,61,28,0.46
"1279",2014-08-16,55.8571428571429,69.7142857142857,63.1428571428571,29.9571428571429,29.24,61.5714285714286,8.38571428571429,82,52,31,0.131428571428571
"1280",2014-08-23,65.4285714285714,75.2857142857143,74.7142857142857,29.8842857142857,29.1728571428571,68.5714285714286,6.72857142857143,86,64,36,0.498333333333333
"1281",2014-08-30,64.4285714285714,77.1428571428571,68.4285714285714,29.9971428571429,29.2814285714286,68.4285714285714,8.35714285714286,88,67,37,0.08
"1282",2014-09-06,61.5714285714286,74.7142857142857,65.8571428571429,29.9328571428571,29.2271428571429,66.4285714285714,8.95714285714286,88,60,52,0.161428571428571
"1283",2014-09-13,49.4285714285714,60.7142857142857,67.4285714285714,30.0828571428571,29.36,54.4285714285714,9.2,80,41,39,0.207142857142857
"1284",2014-09-20,48.5714285714286,60.5714285714286,67.5714285714286,30.0814285714286,29.3442857142857,54.1428571428571,6.4,78,42,39,0.02
"1285",2014-09-27,49.5714285714286,63.2857142857143,64.2857142857143,30.2071428571429,29.4885714285714,55.4285714285714,5.47142857142857,79,46,37,0
"1286",2014-10-04,49.4285714285714,58.5714285714286,74.4285714285714,29.8957142857143,29.1642857142857,53.2857142857143,10.0571428571429,83,35,39,0.178333333333333
"1287",2014-10-11,36.8571428571429,51.4285714285714,60.4285714285714,29.9142857142857,29.1985714285714,44.7142857142857,8.44285714285714,66,36,33,0.00333333333333333
"1288",2014-10-18,48.7142857142857,53.7142857142857,83,29.7957142857143,29.07,51.2857142857143,9.72857142857143,67,36,31,0.272
"1289",2014-10-25,40.7142857142857,52,67.2857142857143,30.0728571428571,29.3357142857143,46.7142857142857,8.31428571428571,72,33,32,0.00142857142857143
"1290",2014-11-01,34,47.8571428571429,59.8571428571429,30.0328571428571,29.3057142857143,42.1428571428571,11.6142857142857,77,29,53,0.005
"1291",2014-11-08,31.2857142857143,44.7142857142857,59.4285714285714,30.0414285714286,29.2957142857143,39.2857142857143,12.3714285714286,62,25,37,0.0025
"1292",2014-11-15,22.8571428571429,34.8571428571429,63.2857142857143,30.0785714285714,29.3385714285714,30.2857142857143,10.9285714285714,62,17,36,0.0833333333333333
"1293",2014-11-22,13.1428571428571,23.5714285714286,66.1428571428571,30.0614285714286,29.2985714285714,20.4285714285714,13.1714285714286,52,7,38,0.02
"1294",2014-11-29,26.1428571428571,31.2857142857143,80.4285714285714,29.91,29.1571428571429,29.7142857142857,10.9571428571429,52,15,45,0.2675
"1295",2014-12-06,21.5714285714286,30.5714285714286,70,30.2985714285714,29.55,27.5714285714286,9.58571428571429,50,18,30,0
"1296",2014-12-13,27.5714285714286,33,81.2857142857143,30.2828571428571,29.5214285714286,31.1428571428571,9.95714285714286,47,23,24,0.05
"1297",2014-12-20,28.8571428571429,34.4285714285714,80.4285714285714,30.1214285714286,29.3757142857143,32.7142857142857,8.14285714285714,50,19,32,0.0266666666666667
"1298",2014-12-27,32.8571428571429,38.7142857142857,80.7142857142857,29.8828571428571,29.1414285714286,36.4285714285714,11.3714285714286,50,28,39,0.1275
"1299",2015-01-03,15.3333333333333,24.8333333333333,68.5,30.2383333333333,29.48,22.3333333333333,8.66666666666667,35,9,30,0.095
"1300",2015-01-10,-0.714285714285714,6.42857142857143,68.8571428571429,30.3571428571429,29.5828571428571,5.71428571428571,14.7428571428571,33,-8,39,0.0583333333333333
"1301",2015-01-17,16.1428571428571,22.7142857142857,74.1428571428571,30.2371428571429,29.4657142857143,21.2857142857143,9.8,42,1,37,0.0475
"1302",2015-01-24,26.5714285714286,32.4285714285714,80.7142857142857,30.0071428571429,29.2585714285714,29.8571428571429,8.15714285714286,43,25,24,0.0025
"1303",2015-01-31,19.7142857142857,26.7142857142857,72.1428571428571,30.1057142857143,29.3614285714286,25.2857142857143,9.32857142857143,36,15,35,0.058
"1304",2015-02-07,12.8571428571429,18,76.8571428571429,30.1042857142857,29.3342857142857,17.7142857142857,10.3,41,-2,39,0.147142857142857
"1305",2015-02-14,13.7142857142857,21.2857142857143,71.5714285714286,30.13,29.3842857142857,19.5714285714286,12.3285714285714,39,1,48,0.005
"1306",2015-02-21,-0.142857142857143,9.14285714285714,61.5714285714286,30.1842857142857,29.4057142857143,8.14285714285714,10.0285714285714,32,-8,32,0.01
"1307",2015-02-28,1.16666666666667,10.8571428571429,59.8333333333333,30.295,29.58,10.5,10.4142857142857,29,-10,35,0.0616666666666667
"1308",2015-03-07,12.2857142857143,21.2857142857143,67.1428571428571,30.2471428571429,29.48,19.1428571428571,10.5714285714286,44,0,31,0.0216666666666667
"1309",2015-03-14,30.8571428571429,42.5714285714286,66.7142857142857,30.1742857142857,29.4314285714286,37.4285714285714,7.51428571428571,65,25,31,0
"1310",2015-03-21,27.1428571428571,43.8571428571429,54.1428571428571,30.14,29.4,37.2857142857143,9.82857142857143,73,28,40,0
"1311",2015-03-28,21.1428571428571,31.1428571428571,67.8571428571429,30.1685714285714,29.4214285714286,28,10.6,42,19,29,0.137142857142857
"1312",2015-04-04,31.2857142857143,47.1428571428571,56.7142857142857,29.9528571428571,29.2128571428571,40.5714285714286,11.2714285714286,72,24,37,0.074
"1313",2015-04-11,37.2857142857143,49,71.1428571428571,29.9614285714286,29.2314285714286,43.2857142857143,11.1571428571429,71,34,46,0.3
"1314",2015-04-18,35.1428571428571,56.1428571428571,48,30.0971428571429,29.3628571428571,46.5714285714286,8.67142857142857,78,39,34,0.044
"1315",2015-04-25,30.4285714285714,46,59.8571428571429,29.7614285714286,29.0342857142857,39.1428571428571,12.4428571428571,68,29,52,0.158
"1316",2015-05-02,34.1428571428571,50.1428571428571,55.4285714285714,30.0371428571429,29.3085714285714,42.8571428571429,8.14285714285714,76,35,30,0
"1317",2015-05-09,52,63.1428571428571,74,30.0385714285714,29.3214285714286,56.2857142857143,8.87142857142857,83,46,42,0.408333333333333
"1318",2015-05-16,47.8571428571429,56.7142857142857,74,30.0714285714286,29.3457142857143,52,10.7142857142857,79,40,38,0.126
"1319",2015-05-23,42.1428571428571,57.8571428571429,56.5714285714286,30.1171428571429,29.3928571428571,50.2857142857143,10.8,82,39,36,0.00666666666666667
"1320",2015-05-30,57.8571428571429,67.4285714285714,72.4285714285714,29.98,29.2585714285714,61.7142857142857,10.8714285714286,82,44,43,0.256666666666667
"1321",2015-06-06,47.8571428571429,59.2857142857143,66.8571428571429,30.1057142857143,29.3742857142857,53.1428571428571,9.71428571428572,81,42,33,0
"1322",2015-06-13,60.2857142857143,70.2857142857143,74,29.79,29.0771428571429,63.8571428571429,9.55714285714286,92,55,35,0.171428571428571
"1323",2015-06-20,59.7142857142857,67.7142857142857,76.8571428571429,29.9671428571429,29.2457142857143,62.7142857142857,7.82857142857143,83,53,31,0.554285714285714
"1324",2015-06-27,59.7142857142857,70.4285714285714,72.2857142857143,29.9557142857143,29.2457142857143,64,8.41428571428571,84,56,35,0.205
"1325",2015-07-04,55,66.1428571428571,70.8571428571429,29.91,29.1914285714286,59.5714285714286,5.98571428571429,81,53,23,0.115714285714286
"1326",2015-07-11,57.7142857142857,68.5714285714286,70.8571428571429,30.0185714285714,29.3014285714286,62,7.54285714285714,85,54,32,0.143333333333333
"1327",2015-07-18,64.8571428571429,74.5714285714286,74.8571428571429,29.8342857142857,29.1214285714286,68,8.7,92,58,40,0.331666666666667
"1328",2015-07-25,61.1428571428571,75,62,29.9042857142857,29.1971428571429,66.7142857142857,6.97142857142857,91,63,27,0
"1329",2015-08-01,61.2857142857143,76.8571428571429,58.5714285714286,29.9557142857143,29.2471428571429,67.1428571428571,9.31428571428571,91,64,34,0
"1330",2015-08-08,59.7142857142857,74.2857142857143,62.5714285714286,29.8971428571429,29.1828571428571,65.2857142857143,8.6,91,61,52,0.0757142857142857
"1331",2015-08-15,63.8571428571429,75.5714285714286,70.7142857142857,30.0228571428571,29.3114285714286,67.7142857142857,6.74285714285714,92,61,40,0.0616666666666667
"1332",2015-08-22,60.7142857142857,72.7142857142857,68.4285714285714,29.9242857142857,29.2114285714286,65.2857142857143,9.74285714285714,89,55,35,0.0866666666666667
"1333",2015-08-29,54.8571428571429,65.2857142857143,70.5714285714286,30.0328571428571,29.3128571428571,59,7.97142857142857,77,51,36,0.123333333333333
"1334",2015-09-05,67.2857142857143,76.8571428571429,75.8571428571429,30.0057142857143,29.2885714285714,70.1428571428571,6.02857142857143,91,60,24,0
"1335",2015-09-12,59.4285714285714,69.8571428571429,72,29.96,29.2485714285714,63.4285714285714,8.28571428571428,92,50,35,0.236666666666667
"1336",2015-09-19,54.8571428571429,67.5714285714286,65.4285714285714,30.0142857142857,29.2928571428571,60.4285714285714,10.2,85,48,48,0.402857142857143
"1337",2015-09-26,54.2857142857143,66,69.2857142857143,30.1914285714286,29.47,58.8571428571429,5.58571428571429,80,50,22,0
"1338",2015-10-03,49.8571428571429,60.1428571428571,71,30.16,29.4328571428571,54.1428571428571,13.7,77,48,38,0.0683333333333333
"1339",2015-10-10,51,58.8571428571429,77.8571428571429,30.1142857142857,29.3814285714286,54.5714285714286,7.85714285714286,77,42,26,0.00833333333333333
"1340",2015-10-17,37.2857142857143,54.8571428571429,54.8571428571429,29.95,29.2328571428571,46,11.3428571428571,79,33,44,0
"1341",2015-10-24,43.1428571428571,58.2857142857143,61.2857142857143,30.13,29.3928571428571,50.7142857142857,11.1857142857143,75,33,38,0.0828571428571429
"1342",2015-10-31,40.7142857142857,48.2857142857143,76.1428571428571,29.9771428571429,29.2385714285714,44.7142857142857,10.2714285714286,62,36,42,0.265
"1343",2015-11-07,46.1428571428571,56.1428571428571,73.1428571428571,30.0257142857143,29.31,50.7142857142857,10.8285714285714,72,35,41,0.0266666666666667
"1344",2015-11-14,31.8571428571429,43.8571428571429,64.5714285714286,30.0342857142857,29.2914285714286,39,10.2857142857143,63,25,50,0.07
"1345",2015-11-21,34.5714285714286,45.1428571428571,68.4285714285714,29.9957142857143,29.2557142857143,40.5714285714286,14.2857142857143,64,18,49,0.398333333333333
"1346",2015-11-28,30.2857142857143,36.1428571428571,80.2857142857143,30.2328571428571,29.4857142857143,33.7142857142857,11.5857142857143,60,7,35,0.21
"1347",2015-12-05,31.1428571428571,37.1428571428571,82.2857142857143,30.2071428571429,29.4571428571429,34.4285714285714,9.17142857142857,47,25,29,0.0928571428571429
"1348",2015-12-12,37.7142857142857,43.7142857142857,81.7142857142857,29.91,29.1757142857143,40.8571428571429,8.45714285714286,57,27,44,0
"1349",2015-12-19,32.1428571428571,39.2857142857143,76.2857142857143,29.8285714285714,29.0985714285714,36.5714285714286,13.5428571428571,61,15,48,0.272
"1350",2015-12-26,36.1428571428571,41.1428571428571,82.8571428571429,29.8957142857143,29.1542857142857,39.4285714285714,12.0142857142857,59,23,53,0.202857142857143
"1351",2016-01-02,24,30.1428571428571,79.7142857142857,30.1142857142857,29.3585714285714,27.5714285714286,13.7142857142857,40,19,42,0.425
"1352",2016-01-09,24.7142857142857,30.8571428571429,78,30.1471428571429,29.39,29.1428571428571,9.17142857142857,42,17,32,0.094
"1353",2016-01-16,13.4285714285714,20,75.4285714285714,29.8528571428571,29.1028571428571,18.1428571428571,12.9571428571429,44,-2,37,0.026
"1354",2016-01-23,7.28571428571429,14.8571428571429,70.2857142857143,30.2842857142857,29.5214285714286,12.8571428571429,8.5,33,-4,30,0.0116666666666667
"1355",2016-01-30,23.7142857142857,32,72.2857142857143,29.88,29.1257142857143,28.8571428571429,11.8285714285714,46,20,38,0.05
"1356",2016-02-06,27.8571428571429,33.7142857142857,81.1428571428571,29.9857142857143,29.2471428571429,31.2857142857143,8.94285714285714,48,19,40,0.138333333333333
"1357",2016-02-13,8.85714285714286,19.1428571428571,62.8571428571429,30.08,29.3285714285714,17,11.9,43,2,37,0.00666666666666667
"1358",2016-02-20,23.1428571428571,32.4285714285714,71,30.0071428571429,29.2528571428571,28.7142857142857,11.9142857142857,62,9,62,0.0214285714285714
"1359",2016-02-27,25.2857142857143,34.8571428571429,67.8571428571429,30.02,29.2742857142857,31.7142857142857,11.8857142857143,54,24,44,0.03
"1360",2016-03-05,23.7142857142857,32.7142857142857,70.2857142857143,29.9928571428571,29.2514285714286,29.5714285714286,11.8,62,11,41,0.08
"1361",2016-03-12,41.4285714285714,50.2857142857143,72.7142857142857,30.0357142857143,29.2985714285714,45.8571428571429,10.2142857142857,70,33,34,0.042
"1362",2016-03-19,37,46.8571428571429,73.4285714285714,29.8314285714286,29.1042857142857,42,11.8571428571429,58,32,53,0.121428571428571
"1363",2016-03-26,30.2857142857143,40.4285714285714,70.4285714285714,29.9571428571429,29.2242857142857,36.1428571428571,10.1142857142857,63,28,33,0.171428571428571
"1364",2016-04-02,36,46.1428571428571,70.1428571428571,29.85,29.1157142857143,41.4285714285714,12.3857142857143,67,27,54,0.134285714285714
"1365",2016-04-09,26.2857142857143,37.7142857142857,64.5714285714286,29.9485714285714,29.2071428571429,33.7142857142857,13.1428571428571,71,22,46,0.098
"1366",2016-04-16,31.2857142857143,47.5714285714286,56.2857142857143,30.1642857142857,29.43,40.2857142857143,9.3,76,30,37,0.0142857142857143
"1367",2016-04-23,42.1428571428571,56.8571428571429,61.5714285714286,30.1157142857143,29.3828571428571,49.2857142857143,8.24285714285714,83,38,36,0.0816666666666667
"1368",2016-04-30,43.1428571428571,52.7142857142857,77.1428571428571,29.9071428571429,29.1757142857143,46.8571428571429,11.7428571428571,83,41,35,0.231428571428571
"1369",2016-05-07,39,53,61.7142857142857,29.9,29.1685714285714,46.5714285714286,10.7428571428571,82,40,41,0.186
"1370",2016-05-14,46.1428571428571,55.4285714285714,73.7142857142857,29.9414285714286,29.2185714285714,50.7142857142857,9.88571428571429,71,41,37,0.39
"1371",2016-05-21,35.8571428571429,54.4285714285714,49.8571428571429,30.1485714285714,29.4214285714286,46.1428571428571,8.64285714285714,75,35,31,0
"1372",2016-05-28,55.8571428571429,71.1428571428571,61.4285714285714,29.9285714285714,29.21,62.7142857142857,10,86,48,39,0.172857142857143
"1373",2016-06-04,57.7142857142857,70.7142857142857,65.8571428571429,29.9471428571429,29.2285714285714,62.8571428571429,7.17142857142857,87,55,38,0.198571428571429
"1374",2016-06-11,55.2857142857143,68.8571428571429,62.7142857142857,29.8542857142857,29.1442857142857,61,9.52857142857143,91,51,35,0.0514285714285714
"1375",2016-06-18,55.2857142857143,72.8571428571429,56.8571428571429,29.9557142857143,29.2514285714286,62.5714285714286,8.95714285714286,90,54,32,0.064
"1376",2016-06-25,60,74.8571428571429,61.2857142857143,29.99,29.2714285714286,66,8.98571428571429,93,62,41,0.218333333333333
"1377",2016-07-02,54.7142857142857,70.2857142857143,57.8571428571429,30.0528571428571,29.34,61.2857142857143,8.22857142857143,90,54,32,0.005
"1378",2016-07-09,62.8571428571429,74.2857142857143,69.2857142857143,29.8842857142857,29.1671428571429,66.8571428571429,8.3,88,55,51,0.274285714285714
"1379",2016-07-16,62.7142857142857,74.4285714285714,67.4285714285714,29.9371428571429,29.2271428571429,67,9.54285714285714,90,57,40,0.0285714285714286
"1380",2016-07-23,68.1428571428571,79.2857142857143,71.1428571428571,30.0542857142857,29.3428571428571,71.7142857142857,7.18571428571429,91,61,41,0.342857142857143
"1381",2016-07-30,66.4285714285714,78.1428571428571,72,29.9414285714286,29.2342857142857,70.2857142857143,7.11428571428571,93,68,37,0.244285714285714
"1382",2016-08-06,64.5714285714286,77.1428571428571,66.5714285714286,29.9885714285714,29.2757142857143,69.1428571428571,6.01428571428571,91,65,34,0.00333333333333333
"1383",2016-08-13,65.7142857142857,78.2857142857143,67,29.9328571428571,29.2328571428571,70.1428571428571,7.12857142857143,92,62,33,0.16
"1384",2016-08-20,66.2857142857143,76.1428571428571,74,29.9442857142857,29.2285714285714,69.5714285714286,7.57142857142857,88,63,37,0.226666666666667
"1385",2016-08-27,61.7142857142857,72.5714285714286,71.7142857142857,30.0442857142857,29.3342857142857,65.7142857142857,8.22857142857143,85,56,32,0.185714285714286
"1386",2016-09-03,62.1428571428571,72,73.2857142857143,30.1542857142857,29.4385714285714,65.8571428571429,7.55714285714286,86,56,30,0.103333333333333
"1387",2016-09-10,65.5714285714286,74.8571428571429,73.2857142857143,29.9771428571429,29.2642857142857,69,8.7,91,59,38,0.09
"1388",2016-09-17,57.5714285714286,70,66.2857142857143,30.07,29.3485714285714,62.4285714285714,8.57142857142857,85,51,35,0.0233333333333333
"1389",2016-09-24,59.5714285714286,71.2857142857143,70.4285714285714,30.0671428571429,29.3528571428571,64.4285714285714,7.15714285714286,88,56,34,0.1375
"1390",2016-10-01,51.7142857142857,62.5714285714286,72.4285714285714,29.9885714285714,29.2628571428571,56.7142857142857,12.2,85,50,37,0.26
"1391",2016-10-08,54.2857142857143,62.7142857142857,75.4285714285714,30.07,29.3514285714286,58,7.45714285714286,80,40,29,0.056
"1392",2016-10-15,46.7142857142857,56.5714285714286,71.2857142857143,30.1714285714286,29.4328571428571,51.4285714285714,9.02857142857143,73,38,33,0.028
"1393",2016-10-22,48.4285714285714,59.4285714285714,67.7142857142857,29.94,29.2157142857143,53.8571428571429,10.5285714285714,82,37,44,0.0442857142857143
"1394",2016-10-29,44.1428571428571,51.7142857142857,75.7142857142857,30.1457142857143,29.41,48.1428571428571,9.54285714285714,73,36,36,0.32
"1395",2016-11-05,49.1428571428571,56.1428571428571,77.5714285714286,30.1528571428571,29.4342857142857,52.5714285714286,7.37142857142857,75,38,27,0.113333333333333
"1396",2016-11-12,38.1428571428571,50.7142857142857,64.2857142857143,30.2571428571429,29.5214285714286,44.7142857142857,8.48571428571429,69,31,35,0.005
"1397",2016-11-19,38,48.2857142857143,69,29.9357142857143,29.2042857142857,43.7142857142857,10.8142857142857,72,28,43,0.03
"1398",2016-11-26,28.7142857142857,35.8571428571429,76.2857142857143,30.2314285714286,29.4814285714286,33.2857142857143,8.05714285714286,47,22,26,0.046
"1399",2016-12-03,34.1666666666667,40.2857142857143,79.3333333333333,29.8783333333333,29.1028571428571,37.5,11.4142857142857,57,29,34,0.26
"1400",2016-12-10,20.5714285714286,26.4285714285714,79.5714285714286,30.1842857142857,29.4228571428571,24.5714285714286,10.6142857142857,41,17,36,0.126
"1401",2016-12-17,8.85714285714286,15.5714285714286,73.8571428571429,30.1,29.3228571428571,14.4285714285714,10.9571428571429,33,-2,35,0.138
"1402",2016-12-24,15.5714285714286,22,72.8571428571429,30.29,29.5328571428571,20.7142857142857,10.1428571428571,38,-13,38,0.0216666666666667
"1403",2016-12-31,24.5714285714286,32.7142857142857,71.4285714285714,29.9757142857143,29.2214285714286,30.1428571428571,14.3428571428571,54,19,44,0.0533333333333333
"1404",2017-01-07,10.8571428571429,18,70,30.1328571428571,29.3842857142857,17.2857142857143,10.2285714285714,40,0,34,0.0275
"1405",2017-01-14,17.5714285714286,26.1428571428571,72.5714285714286,30.24,29.4857142857143,23.1428571428571,11.7857142857143,51,2,56,0.0857142857142857
"1406",2017-01-21,33.7142857142857,37,89.4285714285714,29.9485714285714,29.1857142857143,36,6.9,59,20,27,0.404
"1407",2017-01-28,29.7142857142857,34.5714285714286,83.2857142857143,29.75,29.0185714285714,32.4285714285714,10.4428571428571,46,24,30,0.0333333333333333
"1408",2017-02-04,13.7142857142857,25.7142857142857,60.2857142857143,30.0785714285714,29.3214285714286,22.7142857142857,12.1857142857143,39,10,33,0.008
"1409",2017-02-11,23.8571428571429,32.4285714285714,71.4285714285714,29.985,29.1657142857143,29.5714285714286,9.88571428571429,55,13,35,0.0783333333333333
"1410",2017-02-18,24.2857142857143,40.5714285714286,53.7142857142857,29.8942857142857,29.1557142857143,34.2857142857143,10.7428571428571,70,25,46,0
"1411",2017-02-25,38.8571428571429,48.4285714285714,72.8571428571429,29.8285714285714,29.1014285714286,43.5714285714286,10.5,70,23,35,0.0666666666666667
"1412",2017-03-04,22.8333333333333,38,62,30.1733333333333,29.3714285714286,31,12.0714285714286,60,21,38,0.156
"1413",2017-03-11,22.1428571428571,42.5714285714286,48.2857142857143,30.1228571428571,29.3785714285714,34.7142857142857,15.2714285714286,65,18,57,0.04
"1414",2017-03-18,18.2857142857143,31,61.7142857142857,30.2585714285714,29.4985714285714,27.1428571428571,10.3857142857143,50,16,35,0.0728571428571429
"1415",2017-03-25,31,44.2857142857143,63.5714285714286,30.1814285714286,29.43,38.7142857142857,11.5428571428571,82,28,39,0.143333333333333
"1416",2017-04-01,37,45.1428571428571,76.5714285714286,29.9814285714286,29.25,41.4285714285714,10.3142857142857,62,34,35,0.378333333333333
"1417",2017-04-08,34,48.5714285714286,62.2857142857143,29.8542857142857,29.1142857142857,41.7142857142857,11.8714285714286,68,37,40,0.256666666666667
"1418",2017-04-15,43.4285714285714,57.8571428571429,61.5714285714286,30.0571428571429,29.3342857142857,50.5714285714286,11.9857142857143,82,38,47,0.11
"1419",2017-04-22,40.5714285714286,56.5714285714286,57.7142857142857,30.0414285714286,29.32,49,10.8428571428571,76,38,36,0.1
"1420",2017-04-29,41.1428571428571,55.7142857142857,62.2857142857143,29.8085714285714,29.0842857142857,48.4285714285714,11.3285714285714,79,37,41,0.385
"1421",2017-05-06,37,48.4285714285714,67.8571428571429,29.82,29.0971428571429,43.1428571428571,12.2857142857143,61,35,36,0.255
"1422",2017-05-13,37.1428571428571,54.7142857142857,55.1428571428571,29.9642857142857,29.2314285714286,46.2857142857143,7.7,82,34,32,0.17
"1423",2017-05-20,50,62.8571428571429,62.7142857142857,29.87,29.1542857142857,56,13.8857142857143,87,43,50,0.137142857142857
"1424",2017-05-27,50.5714285714286,60.5714285714286,73.1428571428571,29.7885714285714,29.07,54.7142857142857,9.71428571428571,78,48,31,0.155714285714286
"1425",2017-06-03,45.8571428571429,66.7142857142857,46.5714285714286,29.9257142857143,29.2071428571429,56.1428571428571,8.12857142857143,86,51,38,0
"1426",2017-06-10,49.8571428571429,71.2857142857143,48.8571428571429,29.8971428571429,29.1842857142857,59.2857142857143,10.2285714285714,92,53,39,0.01
"1427",2017-06-17,63,80,60.2857142857143,29.8228571428571,29.1128571428571,68.4285714285714,10.0285714285714,95,67,39,0.185714285714286
"1428",2017-06-24,56.4285714285714,71.7142857142857,60,29.8214285714286,29.1157142857143,62.5714285714286,11.3571428571429,88,55,36,0.19
"1429",2017-07-01,54.4285714285714,69,60.5714285714286,29.9442857142857,29.2271428571429,60.7142857142857,10.6857142857143,84,50,39,0.188571428571429
"1430",2017-07-08,60.7142857142857,75.4285714285714,61.5714285714286,29.9942857142857,29.2828571428571,66.1428571428571,7.7,93,62,30,0.00666666666666667
"1431",2017-07-15,63.5714285714286,74.4285714285714,70.4285714285714,29.9528571428571,29.24,67.7142857142857,7.97142857142857,86,60,39,0.51
"1432",2017-07-22,64.8571428571429,75.8571428571429,71.1428571428571,29.9742857142857,29.2542857142857,68.5714285714286,7.52857142857143,89,56,43,0.723333333333333
"1433",2017-07-29,60.8571428571429,74,65,29.9985714285714,29.29,65.8571428571429,9.57142857142857,90,61,36,0.04
